987,245250,-559,136,528,29460,-9071,-19325,1326,-154,-1400,29083,-8143,-20836
988,245500,-541,72,560,28939,-7030,-21039,1272,6,-1471,28425,-5891,-22465
989,245750,-520,7,589,28240,-4945,-22623,1210,166,-1533,27591,-3603,-23956
990,246000,-495,-57,615,27367,-2830,-24068,1141,325,-1585,26588,-1293,-25299
991,246250,-467,-121,636,26326,-698,-25364,1064,482,-1627,25420,1025,-26486
992,246500,-437,-184,654,25122,1439,-26504,981,636,-1660,24096,3337,-27509
993,246750,-404,-247,668,23763,3567,-27480,892,786,-1682,22624,5628,-28363
994,247000,-368,-307,677,22257,5673,-28287,798,931,-1694,21011,7885,-29043
995,247250,-330,-366,683,20615,7744,-28920,698,1070,-1695,19270,10093,-29543
996,247500,-290,-423,684,18845,9767,-29374,595,1203,-1686,17409,12239,-29861
997,247750,-248,-477,681,16959,11730,-29647,487,1329,-1666,15441,14309,-29995
998,248000,-204,-528,674,14968,13620,-29738,377,1446,-1637,13378,16291,-29944
